user_score,publisher,rating,title,metascore,platform,genre,developer
5.2,LOOT Entertainment,E,Q*bert: Rebooted,44,PS4,"Action,General,Arcade",LOOT Entertainment
7.2,Koei Tecmo Games,M,Dead or Alive 5: Last Round,74,PS4,"Action,Fighting,3D",Team Ninja
6.6,MichaelArts,T,Pillar,59,PS4,"Puzzle,Action",MichaelArts
4.3,2K Games,M,Evolve,76,PS4,"Sci-Fi,Action,Shooter,First-Person,Arcade",Turtle Rock Studios
7.7,Defiant Development,T,Hand of Fate,79,PS4,"Role-Playing,Miscellaneous,General,Board / Card Game",Defiant Development
6.3,Warner Bros. Interactive Entertainment,M,Middle-earth: Shadow of Mordor - The Bright Lord,68,PS4,"Action Adventure,Open-World",Monolith Productions
7.2,Capcom,M,Resident Evil: Revelations 2 - Episode 1: Penal Colony,75,PS4,"Action Adventure,Survival",Capcom
3.4,Maximum Games,E,Rugby 15,19,PS4,"Alternative,Sports,Team,Rugby",HB Studios Multimedia
7.2,Koei Tecmo Games,T,Dynasty Warriors 8 Empires,63,PS4,"Action,Beat-'Em-Up,3D",Omega Force
6.7,SCEA,M,The Order: 1886,63,PS4,"General,General,Action,Action Adventure,Shooter,Linear,Third-Person,Sci-Fi,Arcade","Ready at Dawn, SCE Santa Monica"
7.8,Bandai Namco Games,T,Dragon Ball: Xenoverse,69,PS4,"Action,Fighting,3D",Dimps Corporation
6.9,Zen Studios,,ZEN Pinball 2: Iron & Steel Pack,82,PS4,"Action,Pinball",Zen Studios
6.1,Breakfall,E10+,Starwhal,78,PS4,"Action,Fighting,2D",Breakfall
7.3,Dakko Dakko,E,Scram Kitty DX,74,PS4,"Action,General",Dakko Dakko
6.9,Rebellion,M,Zombie Army Trilogy,62,PS4,"Action,Shooter,Third-Person,Arcade",Rebellion
6.7,Capcom,M,Resident Evil: Revelations 2 - Episode 2: Contemplation,75,PS4,"Action Adventure,Survival",Capcom
6.4,Sierra Games,T,Shiftlings,63,PS4,"Action,Platformer,2D",Rock Pocket Games
6.7,Activision,M,White Night,67,PS4,"Action Adventure,Survival",OSome Studio
6.5,roll7,T,OlliOlli2: Welcome to Olliwood,86,PS4,"Sports,Alternative,Individual,Skateboarding,Skate / Skateboard",roll7
7.3,505 Games,M,Sniper Elite III: Ultimate Edition,74,PS4,"Action,Shooter,Third-Person,Tactical",Rebellion
8.1,SCEA,T,Helldivers,81,PS4,"Shooter,Sci-Fi,Sci-Fi,Action,Shooter,Third-Person,Arcade",Arrowhead Game Studios
7.4,Ubisoft,M,Far Cry 4: Valley of the Yetis,74,PS4,"Action,Shooter,First-Person,Arcade",Ubisoft Montreal
6.9,Capcom,M,Resident Evil: Revelations 2 - Episode 3: Judgment,77,PS4,"Action Adventure,Survival",Capcom
8.7,Bethesda Softworks,M,The Evil Within: The Assignment,80,PS4,"Action Adventure,Survival",Tango Gameworks
7.4,Capcom,M,DmC: Devil May Cry Definitive Edition,83,PS4,"Fantasy,Action Adventure,General,Linear","Ninja Theory, QLOC"
7.7,Devolver Digital,M,Hotline Miami 2: Wrong Number,75,PS4,"General,Action,Action Adventure,General,Linear",Dennaton
6.2,Koei Tecmo Games,T,Bladestorm: Nightmare,58,PS4,"Action,Beat-'Em-Up,3D",Omega Force
7.6,Capcom,M,Resident Evil: Revelations 2,75,PS4,"Horror,Action Adventure,Survival",Capcom
5.1,Electronic Arts,M,Battlefield Hardline,73,PS4,"Modern,Action,Shooter,First-Person,Tactical,Arcade",Visceral Games
7.7,Telltale Games,M,Tales From The Borderlands: Episode 2 - Atlas Mugged,81,PS4,"Adventure,General",Telltale Games
7.5,"Final Form Games, LLC",E10+,Jamestown+,83,PS4,"Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical","Final Form Games, LLC"
6.5,Square Enix,M,Final Fantasy Type-0 HD,72,PS4,"Role-Playing,Action RPG",HexaDrive
6.9,Majesco Games,T,Slender: The Arrival,60,PS4,"Adventure,3D,First-Person",Blue Isle Studios
7.1,Telltale Games,M,Game of Thrones: Episode Three - The Sword in the Darkness,70,PS4,"Action,Adventure,General,Point-and-Click",Telltale Games
5.6,Reverb Triple XP,T,Project Root,45,PS4,"Action,Shooter,Shoot-'Em-Up,Vertical",Pablo Testa
6.4,Bloober Team,M,BRAWL,62,PS4,"Action,Arcade",Bloober Team
7.3,Double Fine Productions,E10+,Broken Age,81,PS4,"Third-Person,3D,Adventure,Point-and-Click",Double Fine Productions
7.9,Bethesda Softworks,M,Wolfenstein: The Old Blood,76,PS4,"Action,Shooter,First-Person,Arcade",MachineGames
7.1,Kalypso,T,Tropico 5,76,PS4,"Tycoon,Business / Tycoon,Strategy,Management,Government","Haemimont, Haemimont Games"
4.9,Nordic Games Publishing,T,Arcania: The Complete Tale,42,PS4,"Western-Style,Role-Playing,General,Action RPG",Nordic Games Publishing
7.0,Idea Factory,T,Omega Quintet,58,PS4,"Console-style RPG,Role-Playing,Japanese-Style",Compile Heart
4.7,White Paper Games,E10+,ETHER One,75,PS4,"General,Adventure,3D,First-Person",White Paper Games
8.3,Square Enix,T,Final Fantasy X / X-2 HD Remaster,84,PS4,"Miscellaneous,Compilation",Virtuos
7.5,PixelNAUTS,T,Lost Orbit,77,PS4,"Action,Platformer,2D",PixelNAUTS
6.2,Fair Play Labs,E,Color Guardians,62,PS4,"Action,Platformer,3D",Fair Play Labs
6.6,Bandai Namco Games,E,Project CARS,83,PS4,"Driving,Racing,Simulation,General,Automobile",Slightly Mad Studios
6.7,Double Eleven,E,Nom Nom Galaxy,70,PS4,"Action,General",Q-Games
5.5,Versus Evil,T,Toren,56,PS4,"Fantasy,Action Adventure,General",Swordtales
9.2,Warner Bros. Interactive Entertainment,M,The Witcher 3: Wild Hunt,92,PS4,"Action RPG,Role-Playing,Action RPG",CD Projekt Red Studio
5.5,Focus Home Interactive,E,Farming Simulator 15,54,PS4,"Simulation,General,Virtual,Career",Giants Software
6.0,Bethesda Softworks,,The Evil Within: The Executioner,59,PS4,"Action Adventure,Survival",Tango Gameworks
8.2,Square Enix,M,Life is Strange: Episode 3 - Chaos Theory,81,PS4,"Action Adventure,General",DONTNOD Entertainment
4.2,Activision,T,Destiny: House of Wolves,72,PS4,"Action,Shooter,First-Person,Arcade",Bungie
4.9,Zen Studios,E10+,ZEN Pinball 2: Portal Pinball,83,PS4,"Action,Pinball",Zen Studios
6.3,Paradox Interactive,T,Magicka 2,72,PS4,"Fantasy,Action Adventure,General",Pieces Interactive
7.3,Telltale Games,M,Game of Thrones: Episode Four - Sons of Winter,73,PS4,"Action,Adventure,General,Point-and-Click",Telltale Games
6.8,Frogmind,E,BADLAND: Game of the Year Edition,76,PS4,"Action,Action Adventure,Arcade,Linear",Frogmind
6.6,17-Bit,T,Skulls of the Shogun: Bone-a-Fide Edition,80,PS4,"Fantasy,Strategy,Turn-Based,General,Tactics",17-Bit
6.0,SCEA,T,Ultra Street Fighter IV,71,PS4,"Action,Fighting,2D",Other Ocean Interactive
5.0,Honeyslug Ltd,E10+,Super Exploding Zoo,69,PS4,"Miscellaneous,Puzzle,General",Honeyslug Ltd
6.3,Team 17,T,The Escapists,71,PS4,"Action,General",Mouldy Toof Studios
2.4,Wander,E,Wander,28,PS4,"Simulation,General",Wander
7.1,Warner Bros. Interactive Entertainment,E10+,LEGO Jurassic World,70,PS4,"Action Adventure,General",TT Games
7.7,Bethesda Softworks,M,The Elder Scrolls Online: Tamriel Unlimited,74,PS4,"First-Person,First-Person,Massively Multiplayer Online,Fantasy,Role-Playing,Massively Multiplayer",ZeniMax Media
4.8,Focus Home Interactive,E,Tour de France 2015,63,PS4,"Sports,Racing,General,Individual,Biking",Cyanide
7.4,WayForward,E10+,Shantae: Risky's Revenge - Director's Cut,74,PS4,"Action,Platformer,2D",WayForward
4.1,505 Games,M,Payday 2: Crimewave Edition,71,PS4,"Action,Shooter,First-Person,General,Fantasy,Arcade",Overkill Software
8.0,Capcom,M,Devil May Cry 4: Special Edition,75,PS4,"Fantasy,Action Adventure,General,Linear",Capcom
7.8,Warner Bros. Interactive Entertainment,M,Batman: Arkham Knight,87,PS4,"General,Fantasy,Action Adventure,Open-World",Rocksteady Studios
7.6,Square Enix,T,Final Fantasy XIV: Heavensward,86,PS4,"Massively Multiplayer Online,Fantasy,Role-Playing,Massively Multiplayer",Square Enix
7.7,Telltale Games,M,Tales From The Borderlands: Episode 3 - Catch A Ride,83,PS4,"Adventure,General",Telltale Games
7.2,Daybreak Games,T,PlanetSide 2,78,PS4,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Tactical,Arcade","Sony Online Entertainment, Daybreak Games"
7.3,Playism,E10+,Astebreed,82,PS4,"Action,Shooter,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",Edelweiss
7.1,Yanim Studio,E10+,Red Goddess: Inner World,49,PS4,"Action,Platformer,2D",Yanim Studio
6.5,Bandai Namco Games,T,J-Stars Victory Vs+,61,PS4,"Action,Fighting,3D","Bandai Namco Games, Spike Chunsoft"
7.7,Aksys Games,T,BlazBlue: Chrono Phantasma Extend,80,PS4,"Action,Fighting,2D",Arc System Works
6.5,Deco Digital,E,Pneuma: Breath of Life,69,PS4,"Adventure,3D,First-Person",Deco Digital
5.9,LOOT Interactive,T,Whispering Willows,63,PS4,"Adventure,General",LOOT Interactive
8.6,505 Games,E,Rocket League,85,PS4,"Racing,Futuristic,Sports,Team,Soccer,Arcade","Psyonix, Panic Button"
2.3,Activision,M,Prototype Biohazard Bundle,48,PS4,"Miscellaneous,Compilation",Radical Entertainment
7.5,Autumn Games,T,Skullgirls: 2nd Encore,82,PS4,"Action,Fighting,2D",Lab Zero Games
7.3,Koei Tecmo Games,M,Deception IV: The Nightmare Princess,69,PS4,"Strategy,General",Koei Tecmo Games
3.6,EA Sports,E,Rory McIlroy PGA Tour,61,PS4,"Traditional,Sports,Individual,Golf,Sim",EA Tiburon
8.1,SCEA,M,God of War III Remastered,81,PS4,"Action Adventure,Linear",Wholesale Algorithms
6.3,Over The Moon,T,The Fall,79,PS4,"Action Adventure,General",Over The Moon
1.5,Recotechnology S.L.,E10+,Yasai Ninja,23,PS4,"Action Adventure,General",Recotechnology S.L.
7.6,The Astronauts,M,The Vanishing of Ethan Carter,81,PS4,"Miscellaneous,General,Adventure,3D,First-Person",The Astronauts
3.1,Bandai Namco Games,T,Godzilla,38,PS4,"Action,General",NATSUME ATARI Inc.
6.6,Warner Bros. Interactive Entertainment,M,Batman: Arkham Knight - A Matter of Family,61,PS4,"Action Adventure,Open-World","Rocksteady Studios, WB Games Montreal"
7.8,Toxic Games,T,Q.U.B.E. Director's Cut,76,PS4,"Puzzle,Logic",Toxic Games
6.5,Devolver Digital,E10+,Hatoful Boyfriend,72,PS4,"General,Adventure,Visual Novel","Mediatonic, Hato Moa"
6.3,Codemasters,E,F1 2015,65,PS4,"Racing,Simulation,Automobile",Codemasters
8.4,SCEA,E,Journey,92,PS4,"Action,Platformer,3D",Tricky Pixels
7.0,XSEED Games,M,Onechanbara Z2: Chaos,57,PS4,"Action Adventure,Survival","Tamsoft, D3Publisher"
6.8,Telltale Games,M,Game of Thrones: Episode Five - A Nest of Vipers,77,PS4,"Action,Adventure,General,Point-and-Click",Telltale Games
7.0,5pb,E10+,Phantom Breaker: Battle Grounds Overdrive,72,PS4,"Action,Beat-'Em-Up,2D",5pb
6.9,Sega,E10+,Tembo the Badass Elephant,72,PS4,"Action Adventure,General",Game Freak
5.6,Nordic Games Publishing,E10+,Legend of Kay Anniversary,62,PS4,"Action Adventure,General","Neon Studios, Kaiko"
6.0,Curve Digital,E10+,The Swindle,73,PS4,"Action,Platformer,3D",Size Five Games
6.0,Atlus,T,Abyss Odyssey: Extended Dream Edition,65,PS4,"Action Adventure,Linear",ACE Team
7.4,Sierra Games,E10+,King's Quest Chapter 1: A Knight to Remember,77,PS4,"Adventure,General",The Odd Gentlemen
7.4,Namco Bandai Games,T,Sword Art Online Re: Hollow Fragment,65,PS4,"Role-Playing,General,Action RPG","Namco Bandai Games, Bandai Namco Games, Aquria"
7.0,LOOT Entertainment,E,Velocibox,62,PS4,"Action,General,Arcade",Shawn Beck
6.5,Metanet Software Inc.,E10+,N++,82,PS4,"Platformer,2D,Action,Platformer,2D",Metanet Software Inc.
8.4,Square Enix,M,Life is Strange: Episode 4 - Dark Room,81,PS4,"Action Adventure,General",DONTNOD Entertainment
7.7,Konami,E10+,Yu-Gi-Oh! Legacy of the Duelist,75,PS4,"Strategy,Turn-Based,Card Battle",Konami
7.2,17-Bit,E10+,Galak-Z: The Dimensional,82,PS4,"General,Shooter,Scrolling,Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical",17-Bit
7.1,Neptune Interactive Inc.,E10+,The Castle Game,68,PS4,"Strategy,Real-Time,Defense",Neptune Interactive Inc.
4.7,Uppercut Games,E10+,Submerged,56,PS4,"Action Adventure,General",Uppercut Games
5.8,BioWare,,Dragon Age: Inquisition - The Descent,63,PS4,"Role-Playing,Action RPG,Western-Style",BioWare
5.8,Coffee Stain Studios,T,Goat Simulator,58,PS4,"Simulation,General",Coffee Stain Studios
6.9,Warner Bros. Interactive Entertainment,M,Gauntlet: Slayer Edition,71,PS4,"Role-Playing,Western-Style",Arrowhead Game Studios
7.4,Ubisoft,,Toy Soldiers: War Chest,62,PS4,"Strategy,General",Krome Studios
7.8,Telltale Games,M,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,78,PS4,"Adventure,General",Telltale Games
8.2,505 Games,T,Brothers: A Tale of Two Sons,81,PS4,"Action Adventure,Linear",Starbreeze
6.5,SCEA,M,Everybody's Gone to the Rapture,78,PS4,"Action,General,General,Adventure,3D,First-Person",The Chinese Room
6.0,Tribute Games,E10+,Curses 'N Chaos,70,PS4,"Action,Beat-'Em-Up,2D","Tribute Games, Tribute Games Inc."
6.8,TicToc Games,E10+,Adventures of Pip,74,PS4,"Action,Platformer,2D",TicToc Games
4.7,VooFoo Studios,T,Pure Hold 'Em,73,PS4,"Miscellaneous,Gambling",VooFoo Studios
5.7,Ubisoft,M,Zombi,71,PS4,"Action,Shooter,First-Person,Arcade","Ubisoft Montpellier, Straight Right"
4.7,Deep Silver,M,Risen 3: Titan Lords - Enhanced Edition,51,PS4,"Role-Playing,General,Action RPG",Piranha Bytes
6.1,IN|FRAMEZ TECHNOLOGY CORP.,E10+,Hyper Void,70,PS4,"Action,Shooter,Shoot-'Em-Up,Vertical",IN|FRAMEZ TECHNOLOGY CORP.
4.8,EuroVideo Medien,E,Giana Sisters: Dream Runners,37,PS4,"Action,Platformer,2D",Black Forest Games
7.3,Mike Bithell,E10+,Volume,71,PS4,"Action,Action Adventure,Platformer,Linear,3D",Mike Bithell
7.2,Ice-Pick Lodge,E,Knock-knock,51,PS4,"Miscellaneous,General",Ice-Pick Lodge
8.1,SCEA,E,Tearaway Unfolded,81,PS4,"Action Adventure,Adventure,General,Fantasy",Media Molecule
7.2,Konami,E,Pro Evolution Soccer 2016,87,PS4,"Sports,Team,Soccer,Sim",Konami
6.2,Activision,T,Destiny: The Taken King,86,PS4,"Action,Shooter,First-Person,Arcade",Bungie
6.9,Nordic Games Publishing,,The Book of Unwritten Tales 2,63,PS4,"Adventure,General,Point-and-Click",KING Art
5.5,Electronic Arts,E10+,NHL 16,78,PS4,"Sports,Team,Ice Hockey,Sim","EA Sports, EA Canada"
7.4,Team 17,T,Penarium,71,PS4,"Action,General",Self Made Miracle
2.7,Versus Evil,M,Afro Samurai 2: Revenge of Kuma Volume One,21,PS4,"Action,Beat-'Em-Up,2D",Versus Evil
3.8,Activision,E10+,Skylanders SuperChargers,81,PS4,"Action,Platformer,3D",Vicarious Visions
4.3,EA Sports,E,FIFA 16,82,PS4,"Sports,Team,Soccer,Sim",EA Sports
8.2,Frictional Games,M,SOMA,79,PS4,"Horror,Horror,Action Adventure,Survival",Frictional Games
7.1,Focus Home Interactive,T,Blood Bowl 2,72,PS4,"Sports,General,Team,Football,Arcade",Cyanide
6.0,EA Sports,E,NBA Live 16,59,PS4,"Sports,Team,Basketball,Sim",EA Sports
1.4,Activision,T,Tony Hawk's Pro Skater 5,32,PS4,"Sports,Individual,Skate / Skateboard",Robomodo
7.4,Koei Tecmo Games,T,Samurai Warriors 4-II,73,PS4,"Action,Beat-'Em-Up,3D",Omega Force
6.7,Take-Two Interactive,E10+,NBA 2K16,87,PS4,"Action,General,Sports,Team,Basketball,Sim",Visual Concepts
7.1,Konami,,Metal Gear Solid V: Metal Gear Online,72,PS4,"Action Adventure,Open-World",Kojima Productions
6.9,Team Meat,T,Super Meat Boy,85,PS4,"Action,Platformer,2D",Team Meat
7.6,Activision,T,Transformers: Devastation,77,PS4,"Action,Beat-'Em-Up,3D",PlatinumGames
7.3,Bandai Namco Games,T,Saint Seiya: Soldiers' Soul,59,PS4,"Action,Fighting,3D",Dimps Corporation
8.6,SCEA,T,Uncharted: The Nathan Drake Collection,86,PS4,"Miscellaneous,Action Adventure,General,Compilation",Bluepoint Games
8.5,NIS America,T,Disgaea 5: Alliance of Vengeance,80,PS4,"Fantasy,Strategy,Turn-Based,Tactics",Nippon Ichi Software
8.7,Warner Bros. Interactive Entertainment,M,The Witcher 3: Wild Hunt - Hearts of Stone,90,PS4,"Role-Playing,Action RPG",CD Projekt Red Studio
7.0,Bandai Namco Games,E,RIDE,66,PS4,"Racing,Simulation,General,Automobile",Milestone S.r.l
7.7,Deep Silver,M,Wasteland 2: Director's Cut,80,PS4,"Role-Playing,Western-Style",InXile Entertainment
6.3,Harmonix Music Systems,T,Rock Band 4,78,PS4,"Action,Rhythm,Music",Harmonix Music Systems
6.1,Bigben Interactive,E,WRC 5,62,PS4,"Racing,Simulation,Automobile","Kylotonn, Milestone S.r.l"
7.2,Kalypso,T,Grand Ages: Medieval,64,PS4,"Strategy,Real-Time,General",Gaming Minds Studios
5.3,RedBedlam,M,Bedlam: The Game by Christopher Brookmyre,53,PS4,"Action,Shooter,First-Person,Arcade",Standfast Interactive
7.4,"Jackbox Games, Inc.",T,The Jackbox Party Pack 2,71,PS4,"Miscellaneous,Party / Minigame","Jackbox Games, Inc."
3.5,Telltale Games,E10+,Minecraft: Story Mode - Episode 1: The Order of the Stone,71,PS4,"Action Adventure,Adventure,General,Point-and-Click,Linear",Telltale Games
7.7,Square Enix,T,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,77,PS4,"2D,Action,Beat-'Em-Up,3D",Omega Force
6.8,Bandai Namco Games,T,Tales of Zestiria,72,PS4,"Role-Playing,Action RPG,Japanese-Style",Bandai Namco Games
8.1,Telltale Games,M,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,90,PS4,"Adventure,General",Telltale Games
6.3,Rising Star Games,E10+,Kromaia Omega,68,PS4,"Action,Shooter,Rail",Kraken Empire
6.2,Zen Studios,,ZEN Pinball 2: Balls of Glory,78,PS4,"Action,Pinball",Zen Studios
8.3,Devolver Digital,E10+,The Talos Principle,88,PS4,"Adventure,3D,First-Person,Sci-Fi",Croteam
6.2,Activision,T,Guitar Hero Live,80,PS4,"Action,Rhythm,Music",FreeStyleGames
5.9,Ubisoft,E10+,Just Dance 2016,73,PS4,"Action,Rhythm,Dancing",Ubisoft
2.6,Codemasters,T,Overlord: Fellowship of Evil,33,PS4,"Role-Playing,Action RPG",Codemasters
7.6,SCEE,E,Driveclub Bikes,79,PS4,"Racing,Simulation,Automobile",Evolution Studios
8.6,Square Enix,M,Life is Strange,85,PS4,"Sci-Fi,Action Adventure,General",DONTNOD Entertainment
6.0,Panic Button,T,Primal Carnage: Extinction,46,PS4,"Action Adventure,Sci-Fi,General,Action,Shooter,First-Person,Arcade","Lukewarm Media, Circle 5, Circle 5 Studios"
8.1,Take-Two Interactive,M,Tales from the Borderlands: A Telltale Game Series,86,PS4,"Adventure,General",Telltale Games
8.3,Square Enix,M,Life is Strange: Episode 5 - Polarized,81,PS4,"Action Adventure,General",DONTNOD Entertainment
3.8,CokeM Interactive,E,MX vs. ATV Supercross Encore,42,PS4,"Racing,General,Arcade,Automobile",Rainbow Studios
7.3,Nordic Games Publishing,M,Darksiders II: Deathinitive Edition,72,PS4,"Action Adventure,Open-World",Gunfire Games
8.0,Focus Home Interactive,M,Divinity: Original Sin Enhanced Edition,88,PS4,"Role-Playing,Action RPG,Western-Style",Larian Studios
3.7,Telltale Games,E10+,Minecraft: Story Mode - Episode 2: Assembly Required,53,PS4,"Action Adventure,Adventure,General,Point-and-Click,Linear",Telltale Games
6.8,Ubisoft,M,Assassin's Creed Syndicate,76,PS4,"Historic,Action Adventure,Open-World",Ubisoft Quebec
6.4,Bandai Namco Games,T,Sword Art Online: Lost Song,63,PS4,"Role-Playing,Action RPG","Bandai Namco Games, Artdink"
6.6,Bethesda Softworks,M,Fallout 4,87,PS4,"General,Role-Playing,Western-Style",Bethesda Game Studios
6.0,Activision,M,Deadpool,60,PS4,"Action,Shooter,Beat-'Em-Up,Third-Person,3D,Arcade","High Moon Studios, Iron Galaxy Studios"
6.8,Activision,E,The Peanuts Movie: Snoopy's Grand Adventure,59,PS4,"Action,Action Adventure,General,Platformer,2D","Activision, Behaviour Interactive"
7.4,2K Sports,T,WWE 2K16,73,PS4,"Action,Sports,General,Individual,Combat,Wrestling",Yuke's
4.8,Activision,M,Call of Duty: Black Ops III,81,PS4,"Action,Shooter,First-Person,Arcade",Treyarch
8.0,SCEA,M,Beyond: Two Souls,72,PS4,"Adventure,3D,Third-Person",Quantic Dream
6.6,Ubisoft,T,The Crew: Wild Run,73,PS4,"Racing,Simulation,Automobile",Ivory Tower
6.5,Telltale Games,M,Game of Thrones: A Telltale Games Series,69,PS4,"Action,Adventure,General,Point-and-Click",Telltale Games
7.1,Electronic Arts,T,Need for Speed,66,PS4,"Racing,Simulation,Automobile",Ghost Games
5.0,Electronic Arts,T,Star Wars Battlefront,73,PS4,"General,General,Action,Shooter,First-Person,Tactical",EA DICE
5.1,Bethesda Softworks,M,The Elder Scrolls Online: Tamriel Unlimited - Orsinium,72,PS4,"Role-Playing,Massively Multiplayer",ZeniMax Media
6.9,Telltale Games,M,Game of Thrones: Episode Six - The Ice Dragon,75,PS4,"Action,General,Adventure,Point-and-Click",Telltale Games
4.0,Telltale Games,E10+,Minecraft: Story Mode - Episode 3: The Last Place You Look,73,PS4,"Action Adventure,Adventure,General,Point-and-Click,Linear",Telltale Games
7.5,Ubisoft,M,Tom Clancy's Rainbow Six Siege,73,PS4,"Modern,Action,Shooter,First-Person,Tactical",Ubisoft Montreal
5.3,Activision,M,Chivalry: Medieval Warfare,58,PS4,"Action,General","Torn Banner Studios, Hardsuit Labs"
5.5,Choice Provisions,E,The Bit.Trip,80,PS4,"Miscellaneous,Compilation",Choice Provisions
7.8,Degica,E,Dariusburst: Chronicle Saviours,80,PS4,"Action,Shooter,Shoot-'Em-Up,Horizontal",Pyramid
4.7,Little Orbit,E10+,Kung Fu Panda: Showdown of Legendary Legends,63,PS4,"Action,Action Adventure,General,Fighting,2D",Vicious Cycle
6.1,GameCoder Studios,T,Attractio,58,PS4,"Puzzle,Action,General",GameCoder Studios
6.4,Square Enix,M,Just Cause 3,73,PS4,"Sci-Fi,Action Adventure,Open-World",Avalanche Studios
6.0,Eclipse Games,E,Tachyon Project,71,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Eclipse Games
7.4,La Cosa Entertainment,E10+,Klaus,76,PS4,"Action,Platformer,2D",La Cosa Entertainment
7.3,Majesco,E,A Boy and His Blob,66,PS4,"Action,Platformer,2D",Abstraction Games
7.1,"Thekla, Inc",E,The Witness,87,PS4,"Miscellaneous,General,General,Puzzle,Puzzle,Adventure,3D,First-Person","Thekla, Inc"
7.3,Atlus,T,The Deadly Tower of Monsters,72,PS4,"General,Action Adventure,Linear",ACE Team
5.8,Wargaming.net,T,World of Tanks,80,PS4,"Action,Shooter,Third-Person,Tactical",Wargaming.net
7.0,Playism,E10+,Croixleur Sigma,71,PS4,"Action,General,Beat-'Em-Up,3D","souvenir circ., Active Gaming Media Inc."
7.2,Warner Bros. Interactive Entertainment,E10+,LEGO Marvel's Avengers,71,PS4,"Action Adventure,General",TT Games
7.8,Capcom,M,Resident Evil 0: HD Remaster,70,PS4,"Action Adventure,Survival",Capcom
6.6,Imperative Entertainment,T,Gemini: Heroes Reborn,57,PS4,"Action Adventure,Linear",Phosphor Games
7.4,Deep Silver,M,This War of Mine: The Little Ones,78,PS4,"Strategy,Real-Time,General",11 bit studios
7.7,Square Enix,E,Sebastien Loeb Rally Evo,71,PS4,"Racing,General",Milestone S.r.l
6.9,XSEED Games,T,Nitroplus Blasterz: Heroines Infinite Duel,70,PS4,"Action,Fighting,2D","Examu, Marvelous Inc."
8.1,Bandai Namco Games,T,Digimon Story Cyber Sleuth,75,PS4,"Role-Playing,Japanese-Style,Trainer",Media Vision
6.4,Cosmic Picnic,E,Amazing Discoveries In Outer Space,71,PS4,"Action,General,Action Adventure,Open-World",Cosmic Picnic
3.2,Merge Games,T,Albedo: Eyes from Outer Space,55,PS4,"Action Adventure,Adventure,General,Linear",Z4g0 and Ivan Venturi Productions
7.4,Idea Factory,T,Megadimension Neptunia VII,71,PS4,"Role-Playing,Japanese-Style","Idea Factory, Compile Heart"
6.6,Brace Yourself Games,T,Crypt of the NecroDancer,85,PS4,"Role-Playing,Action RPG",Brace Yourself Games
8.3,SCEA,T,Gravity Rush Remastered,80,PS4,"Action,Action Adventure,Platformer,Open-World,3D",Bluepoint Games
5.3,Activision,,Call of Duty: Black Ops III - Awakening,74,PS4,"Action,Shooter,First-Person,Arcade",Treyarch
6.9,Asteroid Base,E10+,Lovers in a Dangerous Spacetime,82,PS4,"Action,Shooter,Shoot-'Em-Up,Horizontal",Asteroid Base
6.7,Panic Inc.,M,Firewatch,76,PS4,"Adventure,3D,First-Person",Campo Santo
6.4,Devolver Digital,M,Not a Hero,74,PS4,"General,Action,Platformer,Shooter,2D,Shoot-'Em-Up,Horizontal",roll7
4.3,Ubisoft,T,Assassin's Creed Chronicles: Russia,60,PS4,"General,Action Adventure,Linear","Ubisoft, Climax Studios"
8.1,Namco Bandai Games,T,Naruto Shippuden: Ultimate Ninja Storm 4,79,PS4,"Action,Fighting,3D",CyberConnect2
6.9,Koei Tecmo Games,T,Arslan: The Warriors of Legend,69,PS4,"Action,Beat-'Em-Up,3D",Omega Force
8.4,Warner Bros. Interactive Entertainment,M,Dying Light: The Following - Enhanced Edition,86,PS4,"Action Adventure,Survival",Techland
8.0,Warner Bros. Interactive Entertainment,M,Dying Light: The Following,78,PS4,"Action Adventure,Survival",Techland
3.6,Playism,T,Mitsurugi Kamui Hikae,58,PS4,"Action,Beat-'Em-Up,3D",Zenith Blue
8.3,Electronic Arts,E,Unravel,78,PS4,"Action,Platformer,2D",Coldwood Interactive
6.1,Tru Blu,E,Rugby Challenge 3,64,PS4,"Sports,Team,Rugby",Wicked Witch Software
6.4,Disney Interactive Studios,E10+,TRON RUN/r,64,PS4,"Action,Platformer,3D",Sanzaru Games
5.4,SideQuest Studios,E10+,Rainbow Moon,70,PS4,"Strategy,Turn-Based,Tactics",SideQuest Studios
6.6,Team 17,T,The Escapists: The Walking Dead,63,PS4,"Action,General",Team 17
2.8,505 Games,T,Pixel Piracy,50,PS4,"Strategy,Real-Time,General",Abstraction Games
5.6,Two Tribes,E,Toki Tori 2 +,78,PS4,"Puzzle,Action",Two Tribes
7.6,Aspyr,M,Layers of Fear,75,PS4,"Adventure,3D,First-Person",Bloober Team
7.1,Telltale Games,M,The Walking Dead: Michonne - Episode 1: In Too Deep,70,PS4,"Adventure,3D,Third-Person",Skybound LLC
5.4,Tribute Games,E10+,Ninja Senki DX,64,PS4,"Action,Platformer,2D",Jonathan Lavigne
