user_ranking,user_name,game_platform,user_average_ranking,game_title
9,xAcEx,PlayStation 4,9.7,Assassin's Creed Unity
10,xAcEx,PlayStation 4,9.7,Tom Clancy's The Division
10,showikjavakh,PlayStation 4,8.3,Grand Theft Auto V
10,showikjavakh,PlayStation 3,8.3,Far Cry 4
10,Xp0HuK,PlayStation 4,0.0,Dying Light
4,flexy123,PC,5.2,Sniper Elite V2
6,flexy123,PlayStation 4,5.2,Far Cry 4
6,flexy123,PC,5.2,The Vanishing of Ethan Carter
7,flexy123,PC,5.2,Metro: Last Light
4,flexy123,PC,5.2,Elite: Dangerous
9,flexy123,PC,5.2,Grand Theft Auto V
4,flexy123,PC,5.2,Pillars of Eternity
9,YoModaFoca,PlayStation 4,8.8,Far Cry 4
3,flexy123,PC,5.2,Watch Dogs
2,flexy123,PC,5.2,Hatred
10,YoModaFoca,PlayStation 4,8.8,The Witcher 3: Wild Hunt
8,YoModaFoca,PlayStation 4,8.8,Fallout 4
10,terorlvl,PC,9.7,Far Cry 3
6,terorlvl,PC,9.7,Payday 2
10,terorlvl,PC,9.7,Battlefield 4
7,flexy123,Xbox 360,5.2,Far Cry 3: Blood Dragon
10,terorlvl,PlayStation 4,9.7,Far Cry 4
8,flexy123,PC,5.2,Diablo III
10,terorlvl,PlayStation 3,9.7,Grand Theft Auto V
4,flexy123,PC,5.2,BioShock Infinite
10,adroittech,PlayStation 4,10,Assassin's Creed Unity
10,adroittech,PlayStation 4,10,Far Cry 4
9,Glenn168,PlayStation 4,8.4,Far Cry 4
8,Glenn168,PlayStation 4,8.4,The Order: 1886
10,Metamax,PlayStation 4,0.0,Far Cry 4
4,8BitAlex,PC,6.3,Mirror's Edge
10,EverellDalton,PlayStation 4,8.9,Far Cry 4
6,alucard1977,PlayStation 3,9.0,The Elder Scrolls V: Skyrim
10,EverellDalton,PlayStation 4,8.9,Secret Ponchos
10,zombieslayin16,PlayStation 4,0.0,Far Cry 4
10,B0ba13,PlayStation 4,9.6,Far Cry 4
4,B0ba13,PlayStation 4,9.6,Destiny: Rise of Iron
10,Xperimented,PlayStation 4,0.0,Far Cry 4
10,mumbles,PlayStation 3,7.2,Battlefield: Bad Company 2
7,kingzardoz,PC,6.5,Loadout
9,mumbles,PlayStation 4,7.2,Far Cry 4
6,mumbles,PlayStation 3,7.2,Max Payne 3
1,mumbles,PlayStation 4,7.2,Destiny
9,mumbles,PlayStation 4,7.2,Shovel Knight
9,ChazzRabble,PlayStation 4,6.3,Far Cry 4
10,ChazzRabble,PlayStation 4,6.3,Dying Light
4,ChazzRabble,PC,6.3,Evolve
10,ChazzRabble,PlayStation 4,6.3,Mad Max
10,ChazzRabble,PlayStation 4,6.3,The Order: 1886
4,kingzardoz,PC,6.5,The Witcher: Enhanced Edition
6,kingzardoz,PC,6.5,Awesomenauts
8,kingzardoz,PC,6.5,Hotline Miami
7,kingzardoz,PC,6.5,Chivalry: Medieval Warfare
5,kingzardoz,PC,6.5,Natural Selection 2
7,kingzardoz,PC,6.5,BioShock Infinite
9,kingzardoz,PC,6.5,Tomb Raider
7,kingzardoz,PC,6.5,Dota 2
8,kingzardoz,PC,6.5,FTL: Faster Than Light
5,kingzardoz,PC,6.5,Rise of the Triad
6,ChazzRabble,PlayStation 4,6.3,The Evil Within
3,ChazzRabble,PlayStation 4,6.3,Destiny
9,busbfran,PlayStation 4,7.8,Far Cry 4
8,ChazzRabble,Xbox One,6.3,Call of Duty: Advanced Warfare
9,busbfran,Xbox One,7.8,Far Cry 4
6,kingzardoz,PC,6.5,Psychonauts
6,kingzardoz,PC,6.5,Metro 2033
5,kingzardoz,PC,6.5,ArmA II: Operation Arrowhead
7,kingzardoz,PC,6.5,Singularity
10,kingzardoz,PC,6.5,F.E.A.R.
6,kingzardoz,PC,6.5,Deus Ex: Human Revolution
2,kingzardoz,PC,6.5,Pineapple Smash Crew
8,busbfran,PC,7.8,Resident Evil: Revelations
10,busbfran,Xbox One,7.8,Sunset Overdrive
8,busbfran,PC,7.8,Depth
9,busbfran,PC,7.8,Resident Evil 5
10,busbfran,PC,7.8,Dying Light
8,busbfran,PC,7.8,Peter Jackson's King Kong: The Official Game of the Movie
7,busbfran,Xbox One,7.8,CastleStorm: Definitive Edition
7,busbfran,PC,7.8,Spec Ops: The Line
10,busbfran,PC,7.8,The Walking Dead: Season Two Episode 5 - No Going Back
10,busbfran,Xbox One,7.8,Metro Redux
9,busbfran,Xbox One,7.8,Dance Central Spotlight
8,busbfran,iOS,7.8,The Pyraplex
4,busbfran,Xbox 360,7.8,Bulletstorm
5,busbfran,Xbox One,7.8,Ryse: Son of Rome
9,busbfran,Xbox One,7.8,Destiny
10,busbfran,Xbox One,7.8,Halo: The Master Chief Collection
10,busbfran,Xbox One,7.8,Alien: Isolation
5,ChazzRabble,Xbox One,6.3,Halo 5: Guardians
6,ChazzRabble,PlayStation 4,6.3,Call of Duty: Black Ops III
9,busbfran,Xbox One,7.8,Life is Strange: Episode 1 - Chrysalis
6,ChazzRabble,PlayStation 4,6.3,Far Cry Primal
6,ChazzRabble,PlayStation 4,6.3,Fallout 4
9,busbfran,Xbox One,7.8,Watch Dogs
6,ChazzRabble,PC,6.3,Tom Clancy's The Division
6,busbfran,iOS,7.8,The Sushi Spinnery
10,busbfran,PC,7.8,The Movies
8,busbfran,iOS,7.8,Venture Towns
9,busbfran,PC,7.8,The Sims 3
5,busbfran,iOS,7.8,Pocket League Story
9,busbfran,PC,7.8,The Wolf Among Us: Episode 5 - Cry Wolf
7,busbfran,Xbox 360,7.8,Army of Two: The 40th Day
10,busbfran,Xbox 360,7.8,Far Cry 3
10,busbfran,PC,7.8,The Walking Dead: 400 Days
10,busbfran,Xbox One,7.8,Life is Strange: Episode 3 - Chaos Theory
6,busbfran,iOS,7.8,Lara Croft: Relic Run
8,busbfran,iOS,7.8,Fallout Shelter
5,busbfran,Xbox One,7.8,LEGO Jurassic World
7,busbfran,Xbox One,7.8,Gears of War: Ultimate Edition
9,busbfran,Xbox One,7.8,Tomb Raider: Definitive Edition
8,busbfran,iOS,7.8,Grand Prix Story
9,busbfran,Xbox One,7.8,Titanfall
9,busbfran,PC,7.8,Damned
7,busbfran,PC,7.8,Deadlight
7,busbfran,Xbox 360,7.8,Halo 3: ODST
8,busbfran,Xbox 360,7.8,Metro: Last Light
9,busbfran,Xbox 360,7.8,Halo 3
7,busbfran,Xbox 360,7.8,Beijing 2008 - The Official Video Game of the Olympic Games
10,busbfran,Xbox One,7.8,Halo 5: Guardians
10,busbfran,Xbox One,7.8,Life is Strange: Episode 5 - Polarized
9,busbfran,Xbox 360,7.8,Grand Theft Auto V
10,busbfran,Xbox One,7.8,Rise of the Tomb Raider
9,busbfran,iOS,7.8,Biz Builder Delux
7,busbfran,Xbox One,7.8,Resident Evil: Revelations 2
9,mumbles,PC,7.2,Not a Hero
7,busbfran,iOS,7.8,Pocket Academy
8,busbfran,iOS,7.8,LIMBO Game
7,busbfran,PC,7.8,Dead Island: Ryder White
9,busbfran,PC,7.8,The Walking Dead: A Telltale Games Series
9,busbfran,Xbox 360,7.8,Tomb Raider
9,busbfran,PC,7.8,Outlast
8,busbfran,iOS,7.8,Mega Mall Story
6,busbfran,Xbox 360,7.8,Dead Space 2
8,busbfran,Xbox 360,7.8,Left 4 Dead 2
9,mumbles,PlayStation 4,7.2,BROFORCE
7,busbfran,Xbox 360,7.8,Crysis 2
10,oldmanbootzz,PlayStation 4,7.7,Far Cry 4
8,mumbles,PlayStation 4,7.2,Wolfenstein: The New Order
9,joelg92,PlayStation 4,0.0,Far Cry 4
6,kingzardoz,PlayStation 4,6.5,Killzone: Shadow Fall
6,kingzardoz,PlayStation 3,6.5,Castlevania: Lords of Shadow 2
10,busbfran,Xbox,7.8,Halo: Combat Evolved
7,busbfran,Xbox 360,7.8,Aliens: Colonial Marines
6,busbfran,PC,7.8,Hospital Tycoon
8,busbfran,Xbox 360,7.8,State of Decay
8,busbfran,Xbox 360,7.8,Dead Island: Riptide
8,busbfran,PC,7.8,Game Dev Tycoon
10,busbfran,iOS,7.8,Game Dev Story
7,busbfran,Xbox 360,7.8,I Am Alive
8,busbfran,PC,7.8,"Papers, Please"
9,busbfran,Xbox 360,7.8,Rage
8,kingzardoz,PlayStation 4,6.5,Far Cry 4
7,kingzardoz,Xbox One,6.5,Lords of the Fallen
5,kingzardoz,PC,6.5,Dark Souls II
9,kingzardoz,PC,6.5,The Witcher 3: Wild Hunt
8,kingzardoz,PlayStation 4,6.5,Bloodborne
6,kingzardoz,PC,6.5,Battlefield 1
8,busbfran,Xbox One,7.8,Dead Rising 3
8,busbfran,Xbox 360,7.8,Remember Me
8,busbfran,PC,7.8,Dead Island
9,busbfran,Xbox 360,7.8,Left 4 Dead
4,busbfran,Xbox 360,7.8,The Walking Dead: Survival Instinct
6,busbfran,Xbox 360,7.8,Red Dead Redemption
6,busbfran,Xbox One,7.8,Zoo Tycoon
6,kingzardoz,PC,6.5,Prey
6,Muramas,DS,7.4,Dragon Quest IX: Sentinels of the Starry Skies
10,alucard1977,PlayStation 4,9.0,Far Cry 4
7,Muramas,PlayStation 4,7.4,Far Cry 4
10,alucard1977,PlayStation 4,9.0,Nioh
5,Muramas,PC,7.4,Endless Space
10,Muramas,Wii U,7.4,Runbow
8,Muramas,PC,7.4,Undertale
6,Muramas,PC,7.4,Grey Goo
0,Muramas,PC,7.4,RPG Maker MV
10,EverellDalton,PC,8.9,The Godfather II
6,ChazzRabble,PlayStation 4,6.3,Tom Clancy's The Division
6,ChazzRabble,PlayStation 4,6.3,Homefront: The Revolution
5,Muramas,PC,7.4,Always Sometimes Monsters
7,ChazzRabble,Xbox One,6.3,Rise of the Tomb Raider
10,ChazzRabble,PlayStation 4,6.3,Mafia III
9,ChazzRabble,PlayStation 4,6.3,Watch Dogs 2
10,ChazzRabble,PlayStation 4,6.3,Horizon Zero Dawn
10,ChazzRabble,PlayStation 4,6.3,Resident Evil 7: biohazard
0,ChazzRabble,PlayStation 4,6.3,Mass Effect: Andromeda
6,ChazzRabble,PlayStation 4,6.3,Sniper Elite 4
10,busbfran,PC,7.8,Firewatch
10,ChazzRabble,PlayStation 4,6.3,Sniper: Ghost Warrior 3
9,busbfran,Xbox One,7.8,Far Cry Primal
9,busbfran,PC,7.8,The Walking Dead: Michonne - Episode 1: In Too Deep
8,busbfran,PC,7.8,The Walking Dead: Michonne - Episode 3: What We Deserve
10,busbfran,Xbox One,7.8,Dead Island: Definitive Collection
8,busbfran,PC,7.8,The Sims 4
8,busbfran,PC,7.8,The Sims 4: Get to Work
9,busbfran,PC,7.8,Overcooked
9,Metamax,PlayStation 4,0.0,Middle-earth: Shadow of Mordor
9,busbfran,PC,7.8,Planet Coaster
8,8BitAlex,PC,6.3,Dishonored
10,busbfran,Xbox One,7.8,Resident Evil 7: biohazard
10,8BitAlex,PC,6.3,Outlast
6,8BitAlex,PlayStation 4,6.3,Far Cry 4
3,8BitAlex,Xbox One,6.3,Star Wars Battlefront
3,8BitAlex,PlayStation 4,6.3,Star Wars Battlefront
9,PrattHat20,PlayStation 4,9.3,Far Cry 4
10,Oomzy,3DS,6.2,The Legend of Zelda: Majora's Mask 3D
8,robertojalloul1,PlayStation 4,9.5,Far Cry 4
8,TheBest_1972,PlayStation 4,8.0,Far Cry 4
8,Junathar,PlayStation 4,0.0,Far Cry 4
8,Sookilala,PlayStation 4,7.9,Metal Gear Solid V: Ground Zeroes
3,killing_frenzy,PlayStation 4,0.0,Call of Duty: Advanced Warfare
9,TheTrophyHunter,PlayStation 4,9.6,Far Cry 4
10,stampy1824,PlayStation 4,0.0,Far Cry 4
7,Keys1989,PlayStation 4,7.1,Assassin's Creed Unity
10,Wade28,PlayStation 4,0.0,Dragon Age: Inquisition
9,Fubar57,PlayStation 4,0.0,Far Cry 4
9,Iceberg91,PlayStation 4,8.2,Middle-earth: Shadow of Mordor
10,Somnia,PC,0.0,Final Fantasy XIV Online: A Realm Reborn
10,BlueSilver,PlayStation 4,0.0,Just Cause 3
5,Sneaky-Iguana,PlayStation 4,6.4,Dying Light
10,Sneaky-Iguana,PlayStation 4,6.4,Grand Theft Auto V
9,Sneaky-Iguana,PlayStation 4,6.4,Borderlands: The Handsome Collection
6,Sneaky-Iguana,PlayStation 4,6.4,Final Fantasy X / X-2 HD Remaster
0,BlueSilver,PlayStation 4,0.0,Grand Theft Auto V
10,Somnia,PlayStation 4,0.0,Far Cry 4
9,Iceberg91,PlayStation 4,8.2,Far Cry 4
0,BlueSilver,PlayStation 4,0.0,Destiny 2
10,crazycat690,PlayStation 3,7.7,Journey
8,crazycat690,PlayStation 3,7.7,Mass Effect 3
5,crazycat690,PlayStation 3,7.7,NeverDead
8,crazycat690,PlayStation 3,7.7,Silent Hill: Downpour
7,crazycat690,PlayStation 3,7.7,Prototype 2
9,crazycat690,PlayStation 3,7.7,The Walking Dead: Episode 1 - A New Day
4,crazycat690,PC,7.7,Diablo III
9,crazycat690,PlayStation 3,7.7,Max Payne 3
10,Iceberg91,PlayStation 4,8.2,Dragon Age: Inquisition
9,crazycat690,PlayStation 3,7.7,Spec Ops: The Line
9,Keys1989,PlayStation 4,7.1,Far Cry 4
9,Keys1989,PlayStation 4,7.1,Dying Light
0,Wade28,PlayStation 4,0.0,Far Cry 4
10,Keys1989,PlayStation 4,7.1,Middle-earth: Shadow of Mordor
10,Keys1989,PlayStation 4,7.1,Assassin's Creed Origins
0,Keys1989,PlayStation 4,7.1,Middle-earth: Shadow of War
2,Keys1989,PlayStation 4,7.1,Everybody's Golf
10,Keys1989,PlayStation 4,7.1,God of War
8,crazycat690,PlayStation 3,7.7,Sleeping Dogs
8,crazycat690,PlayStation 3,7.7,The Walking Dead: Episode 2 - Starved for Help
8,crazycat690,PlayStation 3,7.7,Dishonored
8,crazycat690,PlayStation 3,7.7,Assassin's Creed III
8,crazycat690,PlayStation 3,7.7,Hitman: Absolution
7,crazycat690,PlayStation 3,7.7,Call of Duty: Black Ops II
7,crazycat690,PlayStation 4,7.7,Far Cry 4
8,crazycat690,PlayStation 4,7.7,The Order: 1886
9,crazycat690,PlayStation 3,7.7,Far Cry 3
8,killing_frenzy,PlayStation 4,0.0,Far Cry 4
8,crazycat690,PlayStation 4,7.7,Assassin's Creed Unity
8,Sookilala,PlayStation 4,7.9,Alien: Isolation
7,Sookilala,PlayStation 4,7.9,Dragon Age: Inquisition
7,Sookilala,PlayStation 4,7.9,Far Cry 4
9,Junathar,PlayStation 4,0.0,Dragon Age: Inquisition
10,TheBest_1972,PlayStation 4,8.0,Grand Theft Auto V
9,Sookilala,PlayStation 4,7.9,Helldivers
10,TheBest_1972,PlayStation 4,8.0,The Witcher 3: Wild Hunt
10,robertojalloul1,PlayStation 4,9.5,The Last of Us Remastered
8,Oomzy,PlayStation 4,6.2,Far Cry 4
4,Oomzy,PC,6.2,Five Nights at Freddy's 2
5,Oomzy,Wii U,6.2,Splatoon
4,Oomzy,PC,6.2,Tom Clancy's The Division
9,PrattHat20,Xbox One,9.3,Far Cry 4
10,PrattHat20,PlayStation 4,9.3,The Witcher 3: Wild Hunt
9,PrattHat20,Xbox One,9.3,Battlefield Hardline
9,PrattHat20,Xbox One,9.3,Middle-earth: Shadow of Mordor
10,PrattHat20,PlayStation 4,9.3,Batman: Arkham Knight
2,Kesekuchen,PlayStation 4,0.0,Grand Theft Auto V
10,XgamertronX,PlayStation 3,9.7,Grand Theft Auto IV
10,LoganMars,PlayStation 4,0.0,Grand Theft Auto V
10,yepecitos,PlayStation 4,0.0,Grand Theft Auto V
4,RageygamerTVPS4,PlayStation 4,0.0,Grand Theft Auto V
4,thegraypelican,PlayStation 4,0.0,Grand Theft Auto V
9,thegraypelican,PlayStation 4,0.0,The Last of Us Remastered
10,Kchewz,PlayStation 4,0.0,Titanfall 2
3,ohthesandraz,PlayStation 4,5.5,Assassin's Creed Unity
10,sabrechicken,PlayStation 4,0.0,Grand Theft Auto V
10,LandonKTA,PlayStation 4,0.0,Grand Theft Auto V
7,BloodyBonesBR,PlayStation 4,0.0,Grand Theft Auto V
3,Grimm-Bones,PlayStation 4,0.0,Grand Theft Auto V
0,residentvl,PC,4.5,Metro: Last Light Redux
10,aleesshq,PlayStation 4,9.8,Grand Theft Auto V
10,cousinit99,PC,6.2,FreeSpace 2
9,residentvl,PlayStation 4,4.5,Resident Evil 7: biohazard
9,residentvl,PC,4.5,Mass Effect: Andromeda
0,residentvl,Switch,4.5,Shantae: Half-Genie Hero
5,residentvl,PlayStation 4,4.5,Grand Theft Auto V
4,residentvl,Switch,4.5,Splatoon 2
10,aleesshq,PlayStation 4,9.8,Need for Speed
5,cousinit99,PlayStation 4,6.2,Grand Theft Auto V
10,cousinit99,PC,6.2,Tomb Raider
5,cousinit99,PC,6.2,Resident Evil: Revelations
2,cousinit99,PC,6.2,Hitman - Intro Pack
2,cousinit99,PlayStation 4,6.2,Hitman - Episode 2: Sapienza
2,cousinit99,PC,6.2,Hitman - Episode 2: Sapienza
2,cousinit99,PC,6.2,Hitman - Episode 3: Marrakesh
9,Big_Bear,PlayStation 3,7.2,The Elder Scrolls V: Skyrim
8,Big_Bear,PlayStation 3,7.2,Dragon Age: Origins
4,Big_Bear,PC,7.2,The Elder Scrolls Online
5,Big_Bear,PC,7.2,Football Manager 2015
8,Big_Bear,PlayStation 4,7.2,Bloodborne
7,Big_Bear,PlayStation 4,7.2,Dragon Age: Inquisition
8,Big_Bear,PlayStation 4,7.2,The Witcher 3: Wild Hunt
7,Big_Bear,Xbox One,7.2,Mortal Kombat X
8,Big_Bear,PlayStation 4,7.2,Metal Gear Solid V: The Phantom Pain
8,Big_Bear,PlayStation 4,7.2,Pro Evolution Soccer 2016
10,cousinit99,PC,6.2,The Witcher 3: Wild Hunt - Blood and Wine
10,cousinit99,PC,6.2,Half-Life 2
6,Big_Bear,PC,7.2,Satellite Reign
10,Big_Bear,PlayStation 4,7.2,Fallout 4
8,Big_Bear,PlayStation 4,7.2,Dark Souls III
6,Big_Bear,PC,7.2,State of Decay
9,Big_Bear,Xbox 360,7.2,Dark Souls II
6,Big_Bear,PlayStation 4,7.2,Grand Theft Auto V
4,Big_Bear,PC,7.2,World of Warcraft
8,Big_Bear,PC,7.2,Star Wars: The Old Republic
8,Big_Bear,PlayStation 4,7.2,Fallout 4: Far Harbor
6,Big_Bear,PlayStation 4,7.2,Fallout 4: Vault-Tec Workshop
6,Big_Bear,PlayStation 4,7.2,Neverwinter
7,Big_Bear,PlayStation 4,7.2,The Technomancer
10,Big_Bear,PlayStation 4,7.2,The Elder Scrolls V: Skyrim Special Edition
7,Big_Bear,PlayStation 4,7.2,Mass Effect: Andromeda
8,Big_Bear,PlayStation 4,7.2,Dark Souls III: The Ringed City
6,ohthesandraz,PlayStation 4,5.5,Grand Theft Auto V
5,Unlimitedpowa2,PlayStation 4,2.5,Zombi
0,Unlimitedpowa2,PlayStation 4,2.5,Fallout 4: Far Harbor
1,Unlimitedpowa2,PlayStation 4,2.5,Grand Theft Auto V
0,Unlimitedpowa2,PlayStation 4,2.5,Mighty No. 9
10,Unlimitedpowa2,PlayStation 4,2.5,Uncharted 4: A Thief's End
0,Unlimitedpowa2,PlayStation 4,2.5,Star Wars Battlefront
1,Unlimitedpowa2,PlayStation 4,2.5,Fallout 4: Vault-Tec Workshop
0,Unlimitedpowa2,PlayStation 4,2.5,Fallout 4
10,Kchewz,PlayStation 4,0.0,Grand Theft Auto V
5,Unlimitedpowa2,PlayStation 3,2.5,The Elder Scrolls V: Skyrim
1,Unlimitedpowa2,PlayStation 4,2.5,Battlefield 1
10,XgamertronX,Xbox 360,9.7,Grand Theft Auto V
10,XgamertronX,PlayStation 3,9.7,Grand Theft Auto V
10,XgamertronX,PlayStation 4,9.7,Grand Theft Auto V
10,Unlimitedpowa2,PlayStation 4,2.5,Uncharted: The Nathan Drake Collection
10,XgamertronX,PC,9.7,Grand Theft Auto V
10,XgamertronX,PC,9.7,Grand Theft Auto IV
10,madtime69,PlayStation,6.6,Medal of Honor
8,RecklessAXE,PlayStation 4,0.0,Resogun
9,Blakar,PlayStation 4,0.0,Grand Theft Auto V
10,Colinator,PlayStation 4,6.5,Middle-earth: Shadow of Mordor
10,reviewobsession,PC,7.5,Terraria
9,Podian,PlayStation 4,0.0,Dragon Age: Inquisition
10,Helmon,PlayStation 4,0.0,Grand Theft Auto V
8,Llyander,PC,0.0,Fallout 4
10,denizenX,PlayStation 3,9.2,The Last of Us
10,spidershan159,PlayStation 4,9.8,Grand Theft Auto V
7,Filemon_Sega,Xbox 360,6.4,Naruto: Rise of a Ninja
2,C100,PC,0.0,Overwatch
0,C100,PlayStation 4,0.0,Grand Theft Auto V
8,GAMERGUY25,Wii,8.7,Wii Music
10,GAMERGUY25,PC,8.7,Team Fortress 2
9,GAMERGUY25,PC,8.7,Tom Clancy's Rainbow Six Siege
10,GAMERGUY25,PlayStation 4,8.7,Grand Theft Auto V
7,reviewobsession,PlayStation 4,7.5,FIFA 15
8,LooTheLou,PlayStation 4,8.9,inFamous: Second Son
8,reviewobsession,PC,7.5,The Sims 3
9,reviewobsession,PC,7.5,Insurgency
9,GAMERGUY25,Wii U,8.7,Pokken Tournament
8,GAMERGUY25,3DS,8.7,Pilotwings Resort
10,GAMERGUY25,PlayStation 4,8.7,Bloodborne
9,GAMERGUY25,PlayStation 4,8.7,Titanfall 2
6,herrmoekl,PlayStation 4,8.6,Middle-earth: Shadow of Mordor
10,GAMERGUY25,PlayStation 4,8.7,Overwatch
10,connor177,PlayStation 4,0.0,Grand Theft Auto V
10,GAMERGUY25,Switch,8.7,The Legend of Zelda: Breath of the Wild
7,GAMERGUY25,PlayStation 4,8.7,Need for Speed
10,GAMERGUY25,Wii,8.7,Super Mario Galaxy 2
8,GAMERGUY25,PlayStation 4,8.7,Driveclub
10,GAMERGUY25,PlayStation 3,8.7,Sonic Unleashed
8,GAMERGUY25,PlayStation 4,8.7,Star Wars Battlefront
4,GAMERGUY25,Wii U,8.7,Animal Crossing: amiibo Festival
9,GAMERGUY25,PlayStation 4,8.7,Call of Duty: Black Ops III
8,GAMERGUY25,PlayStation 4,8.7,The Crew: Wild Run Edition
0,connor177,PC,0.0,Payday 2
6,GAMERGUY25,Wii U,8.7,Mario Tennis: Ultra Smash
8,GAMERGUY25,Wii U,8.7,Wii Fit U
10,spidershan159,3DS,9.8,Fantasy Life
9,spidershan159,PlayStation 4,9.8,Resident Evil 7: biohazard
10,spidershan159,PlayStation 4,9.8,Dying Light
10,Filemon_Sega,PlayStation 2,6.4,Shadow of the Colossus
7,GAMERGUY25,PlayStation 4,8.7,Call of Duty: Advanced Warfare
9,Filemon_Sega,PlayStation 3,6.4,Alex Kidd in Miracle World
10,GAMERGUY25,3DS,8.7,Animal Crossing: New Leaf
10,GAMERGUY25,Wii U,8.7,Splatoon
10,GAMERGUY25,Wii,8.7,Super Mario Galaxy
9,GAMERGUY25,Wii,8.7,Kirby's Epic Yarn
10,GAMERGUY25,Wii U,8.7,Super Mario 3D World
9,GAMERGUY25,PlayStation 4,8.7,Destiny: The Taken King
0,Filemon_Sega,PlayStation 4,6.4,Grand Theft Auto V
8,GAMERGUY25,3DS,8.7,Animal Crossing: Happy Home Designer
10,GAMERGUY25,Wii,8.7,The Legend of Zelda: Skyward Sword
0,Filemon_Sega,PC,6.4,Grand Theft Auto V
7,GAMERGUY25,PlayStation 4,8.7,The Crew
10,Filemon_Sega,PlayStation 2,6.4,God of War
8,herrmoekl,PlayStation 4,8.6,Grand Theft Auto V
9,Filemon_Sega,Wii,6.4,Sonic Colors
9,GAMERGUY25,PlayStation 4,8.7,Rocket League
9,GAMERGUY25,Wii U,8.7,Super Mario Maker
10,herrmoekl,PlayStation 4,8.6,The Witcher 3: Wild Hunt
10,herrmoekl,PC,8.6,The Witcher 3: Wild Hunt
10,herrmoekl,Xbox One,8.6,The Witcher 3: Wild Hunt
10,herrmoekl,PC,8.6,Vietcong (2003)
10,herrmoekl,Xbox,8.6,Tom Clancy's Splinter Cell Chaos Theory
10,herrmoekl,PlayStation 4,8.6,Journey
10,herrmoekl,PlayStation 3,8.6,Journey
8,herrmoekl,PlayStation 4,8.6,Metal Gear Solid V: The Phantom Pain
8,denizenX,PlayStation 3,9.2,GRID Autosport
10,denizenX,PlayStation 4,9.2,Grand Theft Auto V
7,herrmoekl,PlayStation 4,8.6,Fallout 4
9,denizenX,PlayStation 4,9.2,Project CARS
10,denizenX,PlayStation 4,9.2,Uncharted 4: A Thief's End
8,denizenX,PlayStation 4,9.2,Call of Duty: Black Ops III
1,Llyander,PlayStation 4,0.0,Grand Theft Auto V
7,LooTheLou,PlayStation 4,8.9,Assassin's Creed Unity
10,LooTheLou,PlayStation 4,8.9,Grand Theft Auto V
7,LooTheLou,PlayStation 4,8.9,Destiny
9,LooTheLou,PlayStation 4,8.9,The Witcher 3: Wild Hunt - Hearts of Stone
9,LooTheLou,PlayStation 4,8.9,Uncharted: The Nathan Drake Collection
10,LooTheLou,PC,8.9,The Witcher 3: Wild Hunt - Blood and Wine
8,LooTheLou,PlayStation 4,8.9,Fallout 4
10,LooTheLou,PlayStation 4,8.9,The Last of Us Remastered
10,LooTheLou,Wii U,8.9,The Legend of Zelda: Breath of the Wild
9,Nick530,PlayStation 4,8.8,The Order: 1886
6,Podian,PlayStation 4,0.0,Assassin's Creed Unity
8,LooTheLou,PlayStation 4,8.9,Call of Duty: Modern Warfare Remastered
10,Podian,PlayStation 4,0.0,Grand Theft Auto V
7,Nick530,PlayStation 4,8.8,Grand Theft Auto V
9,Nick530,PlayStation 4,8.8,Mortal Kombat X
10,Nick530,PlayStation 4,8.8,The Witcher 3: Wild Hunt
10,Nick530,PlayStation 4,8.8,Metal Gear Solid V: The Phantom Pain
7,reviewobsession,PlayStation 3,7.5,Grand Theft Auto V
8,Nick530,PlayStation 4,8.8,Mad Max
10,Nick530,PlayStation 4,8.8,Game of Thrones: Episode Four - Sons of Winter
7,reviewobsession,PC,7.5,Total War: Shogun 2
9,reviewobsession,PC,7.5,Hotline Miami
6,reviewobsession,PC,7.5,Empire: Total War
8,reviewobsession,PC,7.5,Crusader Kings II
7,reviewobsession,PlayStation 4,7.5,Grand Theft Auto V
9,reviewobsession,PC,7.5,Rome: Total War
5,reviewobsession,PC,7.5,Total War: Rome II
9,Colinator,PlayStation 4,6.5,Grand Theft Auto V
6,reviewobsession,PC,7.5,The Elder Scrolls V: Skyrim
0,Colinator,PlayStation 4,6.5,Duck Dynasty
5,Colinator,Xbox 360,6.5,Call of Duty: Black Ops II
7,Colinator,Xbox One,6.5,Call of Duty: Advanced Warfare - Havoc
4,Colinator,PlayStation Vita,6.5,Call of Duty: Black Ops Declassified
2,Colinator,PlayStation 4,6.5,Call of Duty: Black Ops III
0,Colinator,PlayStation 4,6.5,NBA 2K18
4,Colinator,PlayStation 4,6.5,Battlefield Hardline
9,RecklessAXE,PlayStation 4,0.0,Grand Theft Auto V
0,madtime69,PlayStation 4,6.6,Grand Theft Auto V
10,ATrustedCritic,PlayStation 4,0.0,Grand Theft Auto V
10,XXXibil,PlayStation 4,0.0,Grand Theft Auto V
10,ATrustedCritic,PlayStation 3,0.0,Red Dead Redemption
10,KLoD_GTA3,PlayStation 2,10,Grand Theft Auto III
8,EvilstuffGaming,PC,7.8,The Binding of Isaac: Rebirth
4,douglascat3,PlayStation 3,0.0,Grand Theft Auto V
9,jevoapartir,Xbox,0.0,Predator: Concrete Jungle
7,AbradolfLinkler,PlayStation 4,0.0,Grand Theft Auto V
10,rikard131,PlayStation 4,6.8,Horizon Zero Dawn
3,rikard131,PlayStation 4,6.8,Rise of the Tomb Raider: 20 Year Celebration
7,The_Mad_Pratter,PlayStation 4,7.9,Fallout 4
