user_score,publisher,rating,title,metascore,platform,genre,developer
6.5,SCEA,E10+,Minecraft: PlayStation 4 Edition,89,"PlayStation 4,3DS,PC,PlayStation 3,PlayStation Vita,Switch,Wii U,Xbox 360,Xbox One","Action Adventure,Adventure,3D,Sandbox,First-Person,Fantasy,Fantasy","4J Studios, Mojang AB"
3.7,Electronic Arts,E10+,NHL 15,60,"PlayStation 4,PlayStation 3,Xbox 360,Xbox One","Sports,Traditional,Team,Ice Hockey,Sim",EA Sports
1.6,Majesco Games,T,Air Conflicts: Vietnam Ultimate Edition,30,PlayStation 4,"Action,Simulation,Flight,Combat","bitComposer Entertainment AG, bitComposer"
3.8,Zen Studios,T,KickBeat: Special Edition,60,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox One","Action,Miscellaneous,Rhythm,Music",Zen Studios
6.1,Activision,T,Destiny,76,"PlayStation 4,PlayStation 3,Xbox 360,Xbox One","Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade","Bungie Software, Bungie"
6.5,11 bit studios,T,Anomaly 2,74,"PlayStation 4,iPhone/iPad,PC","Strategy,Real-Time,Sci-Fi,General",11 bit studios
4.5,Team 17,T,Flockers,61,"PlayStation 4,iPhone/iPad,PC,Xbox One","Puzzle,Action",Team 17
5.6,Electronic Arts,E,FIFA 15,82,"PlayStation 4,3DS,PC,PlayStation 3,PlayStation Vita,Xbox 360,Xbox One","Sports,Traditional,Team,Soccer,Sim",EA Sports
5.8,Disney Interactive Studios,E10+,Disney Infinity 2.0 Edition,71,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Action Adventure,General,Fantasy",Avalanche Software
7.2,505 Games,E10+,DG2: Defense Grid 2,77,"PlayStation 4,PC,Xbox One","Strategy,Real-Time,General,Defense",Hidden Path Entertainment
5.8,Zen Studios,T,CastleStorm: Definitive Edition,74,"PlayStation 4,PC,PlayStation 3,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Strategy,General",Zen Studios
7.3,Ubisoft,M,Watch Dogs: Bad Blood,76,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action Adventure,General,Modern,Open-World",Ubisoft Montreal
5.6,MixedBag Srl,E,Futuridium EP Deluxe,73,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation Vita,Wii U","Action,Shooter,Rail",MixedBag Srl
7.4,SCEA,T,inFamous: First Light,73,PlayStation 4,"Action Adventure,Sci-Fi,Open-World",Sucker Punch
5.6,Ubisoft,E10+,Just Dance 2014,75,"PlayStation 4,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Miscellaneous,Rhythm,Dancing,Dancing",Ubisoft
7.2,Warner Bros. Interactive Entertainment,T,Injustice: Gods Among Us - Ultimate Edition,80,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Xbox 360","Action,Fighting,Fighting,2D,2D",NetherRealm Studios
5.2,Electronic Arts,E,Madden NFL 25,74,"PlayStation 4,iPhone/iPad,PlayStation 3,Xbox 360,Xbox One","Sports,Traditional,Team,Football,Arcade,Arcade,Sim",EA Sports
6.5,2K Sports,E,NBA 2K14,85,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,Xbox 360,Xbox One","Sports,Traditional,Team,Basketball,Sim,Sim",Visual Concepts
7,Digital Extremes,M,Warframe,64,"PlayStation 4,PC,Xbox One","Action,General,General,Shooter,Third-Person,Arcade",Digital Extremes
7,Electronic Arts,M,Battlefield 4,85,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",EA DICE
6.3,EA Sports,E,FIFA 14,87,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Sports,Traditional,Team,Soccer,Sim,Sim",EA Canada
7.9,Ubisoft,M,Assassin's Creed IV: Black Flag,83,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action Adventure,Historic,Historic,Open-World",Ubisoft
7.7,"Frozenbyte, Inc.",E10+,Trine 2: Complete Story,84,"PlayStation 4,PC","Platformer,2D,Action,Platformer,2D","Frozenbyte, Inc."
2.1,Activision,E,Angry Birds Star Wars,47,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Strategy,Puzzle,Action,General,General",Exient Entertainment
7.3,SCEA,E,flower,91,"PlayStation 4,iPhone/iPad,PlayStation 3,PlayStation Vita","General,Miscellaneous,General",Bluepoint Games
7,SCEA,E,Sound Shapes,84,"PlayStation 4,PlayStation 3,PlayStation Vita","Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music",SCEA
7.8,SCEA,E10+,Resogun,84,"PlayStation 4,PlayStation 3,PlayStation Vita","Shooter,Scrolling,Action,Shooter,Scrolling,Shoot-'Em-Up,Horizontal","Housemarque, XDEV"
6.7,XGenStudios,E10+,Super Motherload,65,"PlayStation 4,PC,PlayStation 3","General,Puzzle,Miscellaneous,Puzzle,Action",XGenStudios
6.4,Focus Home Interactive,T,Contrast,59,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Platformer,3D,Miscellaneous,Puzzle,Action,Puzzle,Action",Compulsion Games
5.2,Activision,E10+,Skylanders Swap Force,79,"PlayStation 4,3DS,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Platformer,Platformer,3D,3D",Vicarious Visions
7.7,Warner Bros. Interactive Entertainment,E10+,LEGO Marvel Super Heroes,83,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action Adventure,Fantasy,General,Fantasy",TT Games
6.2,Electronic Arts,E10+,Need for Speed: Rivals,80,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Ghost Games
6.5,Sony Online Entertainment,T,DC Universe Online,75,"PlayStation 4,PC,PlayStation 3,Xbox One","Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",WBIE
6.2,Zombie Studios,T,Blacklight: Retribution,58,"PlayStation 4,PC","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Zombie Studios
6.9,SCEA,M,Killzone: Shadow Fall,73,PlayStation 4,"Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade",Guerrilla
3.7,Activision,M,Call of Duty: Ghosts,78,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Infinity Ward
6.5,SCEA,E10+,Knack,54,PlayStation 4,"Action,General,General",SCE Japan Studio
2.6,Electronic Arts,E,NBA Live 14,43,"PlayStation 4,Xbox One","Arcade,Sports,Traditional,Team,Basketball,Arcade",EA Sports
6.7,SCEA,T,Escape Plan,73,"PlayStation 4,PlayStation Vita","Miscellaneous,Puzzle,Action,General,Puzzle,General",Fun Bits
6.8,505 Games,E10+,Tiny Brains,64,"PlayStation 4,PC,PlayStation 3","Action,Puzzle,Miscellaneous,Puzzle,Action",Spearhead Games
6.6,SCEA,E,flOw,71,"PlayStation 4,PC,PlayStation 3,PlayStation Vita","Miscellaneous,General,General",SuperVillain Studios
6.3,SCEA,E10+,Doki-Doki Universe,71,"PlayStation 4,PlayStation 3,PlayStation Vita","General,Miscellaneous,General","SCEA, Humanature Studios"
6.8,Alliance Digital Media,E10+,The Pinball Arcade,82,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Switch,Wii U,Xbox 360,Xbox One","Action,Miscellaneous,Parlor,Pinball,Pinball",Farsight Studios
6.9,Zen Studios,E10+,ZEN Pinball 2,82,"PlayStation 4,PlayStation 3,PlayStation Vita,Wii U","Action,Miscellaneous,Parlor,Pinball",Zen Studios
7.1,Klei Entertainment,T,Don't Starve: Console Edition,78,"PlayStation 4,iPhone/iPad,PC,Switch,Xbox One","Action Adventure,Fantasy,General,Fantasy,Sandbox",Klei Entertainment
6.5,Ubisoft,M,Assassin's Creed IV: Black Flag - Freedom Cry,71,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action Adventure,Historic,Open-World",Ubisoft Montreal
8.1,Square Enix,M,Tomb Raider: Definitive Edition,85,"PlayStation 4,Xbox One","Modern,Action Adventure,General,Modern,Linear","Crystal Dynamics, Nixxes Software"
7.8,Red Barrels,M,Outlast,78,"PlayStation 4,PC,Xbox One","Horror,Action Adventure,Horror,Survival",Red Barrels
7.1,Warner Bros. Interactive Entertainment,E10+,The LEGO Movie Videogame,71,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Fantasy,Action Adventure,General,Fantasy",TT Games
8.6,Ubisoft,E10+,Rayman Legends,90,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Platformer,2D,Action,Platformer,2D",Ubisoft Montpellier
7.1,Capcom,E10+,Strider,77,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Fantasy,Action Adventure,General,Fantasy",Double Helix Games
2.8,Bloober Team,T,Basement Crawl,27,PlayStation 4,"Action,General,General",Bloober Team
6.2,Square Enix,M,Thief,67,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Fantasy,Action Adventure,General,Fantasy",Eidos Montreal
7.1,SCEA,M,Dead Nation: Apocalypse Edition,74,"PlayStation 4,PlayStation 3,PlayStation Vita","Action,Shooter,Third-Person,Shoot-'Em-Up,Modern,Top-Down",
7,Matt Makes Games Inc.,E10+,TowerFall Ascension,87,"PlayStation 4,PC,PlayStation Vita,Xbox One","Action,General",Matt Thorson
7,Ronimo Games,T,Awesomenauts Assemble!,74,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Strategy,Real-Time,MOBA","Abstraction Games, Ronimo Games"
7.4,Image & Form,E10+,SteamWorld Dig,82,"PlayStation 4,3DS,PC,PlayStation Vita,Switch,Wii U,Xbox One","Action,Platformer,2D",Image & Form
3,Maximum Games,E10+,Putty Squad,38,"PlayStation 4,3DS,PlayStation Vita,Xbox 360","Action,Platformer,Platformer,2D,2D",System 3
6.3,Konami,M,Metal Gear Solid V: Ground Zeroes,75,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action Adventure,General,Modern,Open-World",Kojima Productions
8,SCEA,T,inFamous: Second Son,80,PlayStation 4,"Sci-Fi,Action Adventure,Sci-Fi,Open-World",Sucker Punch
6.3,Polytron Corp.,E,Fez,90,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Xbox 360","Action,Platformer,Platformer,2D,2D",Polytron Corp.
7.3,Tecmo Koei Games,T,Dynasty Warriors 8: Xtreme Legends Complete Edition,69,"PlayStation 4,PC,PlayStation Vita","Action,Miscellaneous,Beat-'Em-Up,Compilation,3D",Omega Force
5.8,Tribute Games,T,Mercenary Kings,70,"PlayStation 4,PC","Action,General,General,Shooter,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",Tribute Games
4.6,10tons Ltd,E10+,King Oddball,64,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Switch,Xbox One","Miscellaneous,Puzzle,Action","10tons Ltd, 10tons"
6.4,Born Ready Games,T,Strike Suit Zero: Director's Cut,68,"PlayStation 4,PC,Xbox One","Action,Simulation,Flight,Combat",Born Ready Games
6.6,Warner Bros. Interactive Entertainment,E10+,LEGO The Hobbit,72,"PlayStation 4,3DS,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Historic,Action Adventure,General,Fantasy",TT Games
3.2,The Game Room,E,That Trivia Game,37,PlayStation 4,"Miscellaneous,Trivia / Game Show",The Game Room
6.7,Square Enix,T,Final Fantasy XIV Online: A Realm Reborn,86,"PlayStation 4,PC,PlayStation 3","Fantasy,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",Square Enix
6.1,Finish Line Games,T,Cel Damage HD,58,"PlayStation 4,PlayStation 3,PlayStation Vita,Xbox One","Simulation,Driving,Racing,Vehicle,Kart,Combat",Finish Line Games
7.2,Ubisoft,E10+,Trials Fusion,79,"PlayStation 4,PC,Xbox 360,Xbox One","Driving,Racing,Arcade,Motorcycle,Automobile,Street,Street",RedLynx
6.8,"Young Horses, Inc",E10+,Octodad: Dadliest Catch,69,"PlayStation 4,iPhone/iPad,PC,PlayStation Vita,Switch,Wii U,Xbox One","Modern,Adventure,3D,Third-Person,Modern",Kevin Zuhn
5.3,Zen Studios,E10+,Star Wars Pinball: Heroes Within,80,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Xbox 360","Action,Miscellaneous,Parlor,Pinball",Zen Studios
8,Ubisoft,E10+,Child of Light,82,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox 360,Xbox One","Action,General,General,Role-Playing,General",Ubisoft Montreal
5.3,Activision,T,The Amazing Spider-Man 2,49,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Action Adventure,General,General,Open-World",Beenox
4.6,Atlus,M,Daylight,48,"PlayStation 4,PC","Horror,Action Adventure,Horror,Survival",Zombie Studios
7.6,Red Barrels,M,Outlast: Whistleblower,74,"PlayStation 4,PC","Action Adventure,Horror,Survival",
6.7,Ripstone,T,Stick it to the Man!,75,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Switch,Wii U,Xbox One","Action,Platformer,3D",Zoink!
6.2,Curve Studios,E,Titan Attacks!,74,"PlayStation 4,3DS,PC,PlayStation 3,PlayStation Vita","Action,Platformer,Shooter,2D,Static,Shoot-'Em-Up,Top-Down,Vertical",Puppy Games
6.3,Die Gute Fabrik,E10+,Sportsfriends,82,"PlayStation 4,PC,PlayStation 3","Sports,Miscellaneous,General,Party,Party / Minigame",Die Gute Fabrik
5.9,Focus Home Interactive,M,Bound by Flame,53,"PlayStation 4,PC,PlayStation 3,Xbox 360","Role-Playing,Action RPG",Spiders
7.7,SCEA,E,MLB 14: The Show,83,"PlayStation 4,PlayStation 3,PlayStation Vita","Sports,Traditional,Team,Baseball,Sim,Sim",SCEA San Diego Studios
5.7,10tons Ltd,E,Sparkle 2,66,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Switch,Xbox One","Action,Puzzle,General,Matching","10tons Ltd, 10tons"
8.1,Bethesda Softworks,M,Wolfenstein: The New Order,79,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","General,Shooter,Historic,Action,Shooter,First-Person,Historic,Arcade",MachineGames
8.2,Supergiant Games,T,Transistor,83,"PlayStation 4,iPhone/iPad,PC","Role-Playing,Action RPG,Action RPG",Supergiant Games
7.2,Double Eleven,E,PixelJunk Shooter Ultimate,82,"PlayStation 4,PC,PlayStation Vita","Action,Shooter,Scrolling,Shoot-'Em-Up,Vertical",Double Eleven
6,Team 17,E10+,Worms Battlegrounds,62,"PlayStation 4,Xbox One","Strategy,Turn-Based,Wargame,Artillery",Team 17
6.4,Ubisoft,M,Watch Dogs,80,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Modern,Action Adventure,General,Modern,Open-World",Ubisoft Montreal
6.9,Square Enix,M,Murdered: Soul Suspect,59,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action,Action Adventure,General,Horror,Survival",Airtight Games
6.6,Nicalis,T,1001 Spikes,78,"PlayStation 4,3DS,PC,PlayStation Vita,Wii U,Xbox One","Action,Platformer,Platformer,2D,2D",Nicalis
6,Gaijin Entertainment,T,War Thunder,76,"PlayStation 4,PC","Action,Simulation,General,Flight,Vehicle,Combat",Gaijin Entertainment
6.7,SCEA,E,Entwined,59,"PlayStation 4,PlayStation 3,PlayStation Vita","Action,General,Arcade",Pixel Opus
6,Focus Home Interactive,M,Blue Estate,49,"PlayStation 4,PC,Xbox One","Action,Shooter,Light Gun,Rail",HeSaw
6.1,Electronic Arts,T,EA Sports UFC,70,"PlayStation 4,iPhone/iPad,Xbox One","General,Sports,General,Individual,Combat,Boxing / Martial Arts",EA Sports
6.9,SCEA,M,Killzone: Shadow Fall - Intercept,72,PlayStation 4,"Action,Shooter,First-Person,Sci-Fi,Arcade",Guerrilla
7.4,SCEA,E10+,Resogun: Heroes,86,PlayStation 4,"Action,Shooter,Scrolling,Shoot-'Em-Up,Horizontal",Housemarque
4.3,Activision,T,Transformers: Rise of the Dark Spark,43,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox 360,Xbox One","Action Adventure,Sci-Fi,General",Edge of Reality
8.3,Ubisoft,T,Valiant Hearts: The Great War,77,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,Xbox 360,Xbox One","Platformer,2D,Action,Platformer,2D",Ubisoft Montpellier
7.7,DrinkBox Studios,E10+,Guacamelee! Super Turbo Championship Edition,87,"PlayStation 4,PC,Wii U,Xbox 360,Xbox One","Action,Platformer,2D",DrinkBox Studios
7,505 Games,M,Sniper Elite III,67,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Shooter,Historic,Action,Shooter,Third-Person,Tactical,Historic",Rebellion
5.9,The Digital Lounge,T,Another World: 20th Anniversary Edition,53,"PlayStation 4,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox One","Action,Adventure,General,Platformer,2D",The Digital Lounge
5.6,Curve Studios,E,MouseCraft,72,"PlayStation 4,PC,PlayStation 3,PlayStation Vita","Miscellaneous,Puzzle,Action,General",Crunching Koalas
6.2,10tons Ltd,T,Crimsonland,64,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Switch,Xbox One","Action,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical","10tons Entertainment, 10tons"
5.3,Focus Home Interactive,E,Tour de France 2014,53,"PlayStation 4,PlayStation 3","Sports,Alternative,Individual,Biking",Cyanide
9.1,SCEA,M,The Last of Us Remastered,95,PlayStation 4,"Action Adventure,General,Modern",Naughty Dog
7.8,Oddworld Inhabitants,T,Oddworld: Abe's Oddysee - New 'n' Tasty,84,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox One","Platformer,2D,Action,Platformer,2D",Just Add Water
7.7,Cellar Door Games,E10+,Rogue Legacy,85,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Xbox One","Action,Platformer,Platformer,2D,2D",Cellar Door Games
7.1,Ripstone,E,Pure Pool,75,"PlayStation 4,PC,Xbox One","Alternative,Other,Sports,Miscellaneous,Parlor,Individual,Billiards",VooFoo Studios
7.7,Curve Studios,E10+,The Swapper,83,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox One","Action,Platformer,2D",Facepalm Games
5.6,Spry Fox,E,Road Not Taken,70,"PlayStation 4,iPhone/iPad,PC","Miscellaneous,General,Puzzle,Puzzle,General",Spry Fox
5.1,Bossa Studios,T,Surgeon Simulator: Anniversary Edition,56,"PlayStation 4,iPhone/iPad,PC","Simulation,General,Virtual,Career",Bossa Studios
6.3,SCEA,E10+,Hohokum,75,"PlayStation 4,PlayStation 3,PlayStation Vita","General,Adventure,General",Honeyslug Ltd
6,LOOT Entertainment,E10+,The Last Tinker: City of Colors,66,"PlayStation 4,PC","Action,Platformer,3D",LOOT Entertainment
6.4,HB Studios Multimedia,E,The Golf Club,66,"PlayStation 4,PC,Xbox One","Traditional,Sports,Individual,Golf,Sim",HB Studios Multimedia
7.5,Electronic Arts,E10+,Plants vs Zombies: Garden Warfare,75,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action,General,Shooter,Third-Person,Tactical",PopCap
6.7,SCEA,T,CounterSpy,67,"PlayStation 4,iPhone/iPad,PlayStation 3,PlayStation Vita","Action,General",Dynamighty
8,Blizzard Entertainment,M,Diablo III: Ultimate Evil Edition,90,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action RPG,Role-Playing,Action RPG",Blizzard Entertainment
6,Zen Studios,E10+,ZEN Pinball 2: The Walking Dead,83,"PlayStation 4,PC,PlayStation 3,PlayStation Vita,Wii U","Action,Miscellaneous,Parlor,Pinball",Zen Studios
5.9,NIS America,M,Natural Doctrine,53,"PlayStation 4,PlayStation 3,PlayStation Vita","Strategy,Turn-Based,General,Fantasy,Tactics",Kadokawa
7.1,Frima Studio,E,Chariot,76,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox One","Action,Platformer,2D",Frima Studio
7.4,Focus Home Interactive,M,Sherlock Holmes: Crimes & Punishments,73,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Adventure,General",Frogwares
7.3,Watermelon,T,Pier Solar and the Great Architects,69,"PlayStation 4,PC,PlayStation 3,Wii U,Xbox One","Role-Playing,Console-style RPG,Japanese-Style",Watermelon Development
8.1,Warner Bros. Interactive Entertainment,M,Middle-earth: Shadow of Mordor,84,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Fantasy,Action Adventure,Fantasy,Open-World",Monolith Productions
5.5,Activision,E10+,Skylanders Trap Team,78,"PlayStation 4,3DS,iPhone/iPad,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Platformer,3D",Toys for Bob
7.6,Humble Hearts,E10+,Dust: An Elysian Tail,79,"PlayStation 4,iPhone/iPad,PC,Xbox 360","Role-Playing,Action RPG",Humble Hearts
6.4,Focus Home Interactive,M,Styx: Master of Shadows,70,"PlayStation 4,PC,Xbox One","Sci-Fi,Action Adventure,General",Cyanide
6,Pasta Games,E,Pix the Cat,80,"PlayStation 4,PC,PlayStation Vita,Xbox One","Action,General,Arcade",Pasta Games
6.9,2K Sports,E,NBA 2K15,83,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,Xbox 360,Xbox One","Sports,Traditional,Team,Basketball,Sim",Visual Concepts
8.2,Sega,M,Alien: Isolation,79,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action Adventure,Sci-Fi,General,Survival",Creative Assembly
4.4,Forge Reply,E,In Space We Brawl,54,"PlayStation 4,PC,PlayStation 3,Xbox One","Action,General",Forge Reply
6.2,SCEA,E,Driveclub,71,PlayStation 4,"GT / Street,Driving,Racing,Simulation,GT / Street,Automobile",Evolution Studios
6,Zen Studios,E10+,ZEN Pinball 2: South Park: Super-Sweet Pinball,84,"PlayStation 4,PlayStation 3,PlayStation Vita","Action,Miscellaneous,Parlor,Pinball",Zen Studios
7.3,Electronic Arts,E,Peggle 2,72,"PlayStation 4,Xbox 360,Xbox One","Miscellaneous,Puzzle,Action,General",PopCap
7.4,Square Enix,M,Sleeping Dogs: Definitive Edition,77,"PlayStation 4,PC,Xbox One","Action Adventure,Modern,Open-World",United Front Games
7.5,Bethesda Softworks,M,The Evil Within,75,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Horror,Action Adventure,Horror,Survival",Tango Gameworks
6.6,Activision,T,The Legend of Korra,54,"PlayStation 4,PC,PlayStation 3,Xbox 360,Xbox One","Action Adventure,General,Fantasy",PlatinumGames
7.9,Telltale Games,M,The Walking Dead: Season Two - A Telltale Games Series,81,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Xbox 360,Xbox One","Action,Adventure,General,Point-and-Click",Telltale Games
4.4,LOOT Entertainment,E,Fluster Cluck,37,PlayStation 4,"Action,General",LOOT Entertainment
5.7,Ubisoft,E10+,Just Dance 2015,72,"PlayStation 4,PlayStation 3,Wii U,Xbox 360,Xbox One","Action,Miscellaneous,Rhythm,Dancing",Ubisoft
7.7,Koei Tecmo Games,T,Samurai Warriors 4,76,"PlayStation 4,PlayStation 3,PlayStation Vita","Action,Beat-'Em-Up,3D",Omega Force
6,Flippfly,E,Race the Sun,76,"PlayStation 4,iPhone/iPad,PC,PlayStation 3,PlayStation Vita,Wii U,Xbox One","Action,Racing,General,Arcade,Futuristic",Flippfly
7.5,Majesco Games,M,Shadow Warrior,70,"PlayStation 4,iPhone/iPad,PC,Xbox One","Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",Flying Wild Hog
4.1,SCEE,,SingStar: Ultimate Party,47,PlayStation 4,"Miscellaneous,Rhythm,Music",SCEE
